trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.99, 'e': 0.1589427091997875}",20,4,23.860062861152873,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.99, 'e': 0.15735328210778962}",25,8,-26.282912591730256,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
185,False,"{'a': 0.99, 'e': 0.15577974928671173}",20,4,20.812784763985878,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.99, 'e': 0.1542219517938446}",30,10,24.47807793849438,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.99, 'e': 0.15267973227590617}",20,12,-0.9202800912334479,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
188,False,"{'a': 0.99, 'e': 0.1511529349531471}",25,13,20.20406999131899,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.99, 'e': 0.14964140560361563}",20,3,-25.490355814393663,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
190,False,"{'a': 0.99, 'e': 0.14814499154757946}",30,21,14.009088541251707,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.99, 'e': 0.14666354163210368}",20,2,17.72515694218594,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
192,False,"{'a': 0.99, 'e': 0.14519690621578263}",35,23,22.68221194367508,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.99, 'e': 0.1437449371536248}",35,17,29.428238123590788,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.99, 'e': 0.14230748778208857}",20,13,1.5368136333573323,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
195,False,"{'a': 0.99, 'e': 0.14088441290426768}",35,22,19.07627205278997,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.99, 'e': 0.139475568775225}",20,13,-0.8033423251558918,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
197,False,"{'a': 0.99, 'e': 0.13808081308747275}",20,16,7.199190981090603,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.99, 'e': 0.136700004956598}",25,6,2.6067673239174893,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
199,False,"{'a': 0.99, 'e': 0.13533300490703204}",25,3,14.396562799485853,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
200,False,"{'a': 0.99, 'e': 0.13397967485796172}",20,15,7.744282897610561,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.99, 'e': 0.1326398781093821}",20,15,7.289890567802019,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.99, 'e': 0.13131347932828827}",25,15,-0.5459819660861502,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
203,False,"{'a': 0.99, 'e': 0.1300003445350054}",20,6,5.341776457815762,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
204,False,"{'a': 0.99, 'e': 0.12870034108965533}",20,10,-19.989521871393567,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
205,False,"{'a': 0.99, 'e': 0.1274133376787588}",30,24,12.996690613135751,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.99, 'e': 0.12613920430197118}",20,5,25.64269632466307,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.99, 'e': 0.12487781225895148}",30,24,13.83370110760075,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.99, 'e': 0.12362903413636196}",20,9,7.646485109471307,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
209,False,"{'a': 0.99, 'e': 0.12239274379499834}",25,6,19.881186556289467,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
210,False,"{'a': 0.99, 'e': 0.12116881635704835}",25,8,33.684365295541475,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.99, 'e': 0.11995712819347787}",30,10,25.63859769775203,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
212,False,"{'a': 0.99, 'e': 0.11875755691154309}",30,21,16.87932914000195,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.99, 'e': 0.11756998134242766}",30,22,16.81044466776472,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.99, 'e': 0.11639428152900338}",25,13,21.033699365064102,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.99, 'e': 0.11523033871371334}",25,15,3.1903415352857083,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
216,False,"{'a': 0.99, 'e': 0.1140780353265762}",20,10,-35.13354990301883,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
217,False,"{'a': 0.99, 'e': 0.11293725497331045}",20,10,5.2634992441178845,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
218,False,"{'a': 0.99, 'e': 0.11180788242357734}",25,15,11.897586017832545,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.99, 'e': 0.11068980359934157}",20,16,8.454994585622991,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.99, 'e': 0.10958290556334815}",25,7,30.045640477870254,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.99, 'e': 0.10848707650771466}",25,17,14.800980579720248,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.99, 'e': 0.10740220574263752}",25,18,2.8997148161936352,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
223,False,"{'a': 0.99, 'e': 0.10632818368521114}",25,15,18.96205439924762,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.99, 'e': 0.10526490184835903}",25,0,28.152878837909196,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
225,False,"{'a': 0.99, 'e': 0.10421225282987544}",20,12,16.187221175393244,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.99, 'e': 0.10317013030157669}",30,10,-4.502693739619835,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
227,False,"{'a': 0.99, 'e': 0.10213842899856092}",20,13,13.437270129737541,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.99, 'e': 0.10111704470857531}",25,19,10.832428589694086,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.99, 'e': 0.10010587426148955}",25,14,7.657976154498256,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
230,False,"{'a': 0.99, 'e': 0.09910481551887466}",25,11,18.71991700656865,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.99, 'e': 0.0981137673636859}",20,9,22.0685427470823,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.99, 'e': 0.09713262969004904}",25,14,20.363935353761313,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.99, 'e': 0.09616130339314856}",20,10,19.653843247231183,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.99, 'e': 0.09519969035921708}",25,17,18.129538409877174,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.99, 'e': 0.0942476934556249}",20,13,11.086731575418536,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.99, 'e': 0.09330521652106866}",20,0,32.44362891483285,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
237,False,"{'a': 0.99, 'e': 0.09237216435585796}",20,10,-26.365418485518983,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
238,False,"{'a': 0.99, 'e': 0.09144844271229938}",25,8,16.72108472160433,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
239,False,"{'a': 0.99, 'e': 0.0905339582851764}",35,24,20.19760835408474,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.99, 'e': 0.08962861870232462}",30,16,22.6034288568023,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.99, 'e': 0.08873233251530138}",20,15,9.55048963067702,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.99, 'e': 0.08784500919014836}",30,0,41.35258081389114,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
243,False,"{'a': 0.99, 'e': 0.08696655909824688}",25,13,9.961600584219273,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
244,False,"{'a': 0.99, 'e': 0.0860968935072644}",25,0,23.379962200803917,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
245,False,"{'a': 0.99, 'e': 0.08523592457219176}",20,11,17.362194328469176,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.99, 'e': 0.08438356532646984}",20,9,19.073790242226575,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.99, 'e': 0.08353972967320515}",20,0,25.307074704017474,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
248,False,"{'a': 0.99, 'e': 0.0827043323764731}",25,15,16.933823973926582,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.99, 'e': 0.08187728905270836}",25,15,9.868414620014063,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
250,False,"{'a': 0.99, 'e': 0.08105851616218128}",30,23,11.44276493926743,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.99, 'e': 0.08024793100055946}",30,19,19.230301318144306,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.99, 'e': 0.07944545169055386}",25,13,22.23497977781671,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.99, 'e': 0.07865099717364833}",20,0,31.808314663496084,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
254,False,"{'a': 0.99, 'e': 0.07786448720191184}",20,16,9.644112906039764,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.99, 'e': 0.07708584232989273}",20,8,-22.0076130466529,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
256,False,"{'a': 0.99, 'e': 0.0763149839065938}",20,13,12.552052022807732,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.99, 'e': 0.07555183406752786}",25,8,16.40738358646276,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.99, 'e': 0.07479631572685258}",20,9,14.891046734993399,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.99, 'e': 0.07404835256958406}",25,18,16.98207224792548,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.99, 'e': 0.07330786904388821}",25,7,30.71478060910328,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.99, 'e': 0.07257479035344933}",25,11,-18.841132390473465,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
262,False,"{'a': 0.99, 'e': 0.07184904244991483}",20,8,22.67484847064947,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.99, 'e': 0.07113055202541568}",20,6,13.829569334709756,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
264,False,"{'a': 0.99, 'e': 0.07041924650516153}",25,10,28.498425062581862,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.99, 'e': 0.06971505404010991}",25,17,18.29402480172295,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.99, 'e': 0.06901790349970881}",20,10,12.099916812763963,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.99, 'e': 0.06832772446471172}",25,14,9.170226500472559,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.99, 'e': 0.0676444472200646}",20,16,6.377994374542748,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.99, 'e': 0.06696800274786396}",25,8,28.12677259664835,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.99, 'e': 0.06629832272038531}",20,8,20.123468431844906,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.99, 'e': 0.06563533949318147}",25,15,16.361063332967756,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.99, 'e': 0.06497898609824965}",20,13,15.184217713264536,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.99, 'e': 0.06432919623726716}",20,10,18.76247090783523,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.99, 'e': 0.06368590427489448}",20,7,23.986098907556652,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.99, 'e': 0.06304904523214554}",25,14,18.703148395259248,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.99, 'e': 0.06241855477982408}",20,8,18.594635622306132,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.99, 'e': 0.06179436923202584}",20,7,-16.57988148796268,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
278,False,"{'a': 0.99, 'e': 0.06117642553970558}",20,12,15.104959309630104,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.99, 'e': 0.06056466128430853}",25,11,7.899826731130456,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
280,False,"{'a': 0.99, 'e': 0.05995901467146544}",20,10,16.477272621206478,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.99, 'e': 0.059359424524750785}",25,20,10.14819091285936,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.99, 'e': 0.05876583027950327}",25,17,14.520257257149778,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.99, 'e': 0.05817817197670824}",25,3,34.91519347911455,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.99, 'e': 0.05759639025694116}",20,13,12.672756386281971,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.99, 'e': 0.057020426354371746}",20,15,9.425452475724285,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.99, 'e': 0.05645022209082803}",20,8,19.373596740963855,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.99, 'e': 0.05588571986991975}",25,10,27.662558221995212,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.99, 'e': 0.05532686267122055}",20,8,28.4045868988742,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.99, 'e': 0.05477359404450834}",25,16,20.24943161392917,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.99, 'e': 0.05422585810406326}",35,20,30.82695558846153,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.99, 'e': 0.05368359952302263}",30,17,22.7229674721151,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.99, 'e': 0.0531467635277924}",35,15,28.162522730459262,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.99, 'e': 0.05261529589251448}",25,17,16.87253160066062,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.99, 'e': 0.05208914293358933}",25,14,17.50428701296987,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.99, 'e': 0.05156825150425344}",20,10,4.406843503748887,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
296,False,"{'a': 0.99, 'e': 0.0510525689892109}",20,6,24.00900506135334,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.99, 'e': 0.050542043299318794}",25,14,20.70965845447097,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.99, 'e': 0.050036622866325604}",25,20,10.74672601503603,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.99, 'e': 0.04953625663766235}",25,8,32.554318648787934,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.99, 'e': 0.04904089407128572}",20,11,5.422803230995466,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
301,False,"{'a': 0.99, 'e': 0.04855048513057287}",25,20,10.249944555743866,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.99, 'e': 0.04806498027926714}",20,2,15.481793218230347,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
303,False,"{'a': 0.99, 'e': 0.047584330476474465}",20,11,21.61659953309008,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.99, 'e': 0.04710848717170972}",20,15,10.068987504191636,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.99, 'e': 0.04663740229999262}",20,13,14.339922348363025,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.99, 'e': 0.046171028276992696}",25,17,15.621649875664534,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.99, 'e': 0.045709317994222766}",20,16,7.392146913402091,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.99, 'e': 0.04525222481428054}",25,17,15.358555286515209,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.99, 'e': 0.04479970256613774}",25,4,17.321496020078005,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
310,False,"{'a': 0.99, 'e': 0.044351705540476356}",30,13,31.679231683015225,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.99, 'e': 0.043908188485071595}",20,6,14.10101160957432,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
312,False,"{'a': 0.99, 'e': 0.04346910660022087}",20,16,8.825868086189912,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.99, 'e': 0.04303441553421867}",20,13,11.928120899532995,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.99, 'e': 0.04260407137887648}",25,17,15.240436887443202,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.99, 'e': 0.04217803066508771}",25,10,31.270888084203737,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.99, 'e': 0.04175625035843684}",25,12,10.169747354779616,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
317,False,"{'a': 0.99, 'e': 0.04133868785485247}",20,12,12.789074335693005,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.99, 'e': 0.040925300976303945}",25,7,19.233896943165483,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.99, 'e': 0.0405160479665409}",30,21,17.39467281896306,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.99, 'e': 0.040110887486875496}",25,17,17.654005283158817,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.99, 'e': 0.03970977861200674}",30,18,22.857122096093896,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.99, 'e': 0.039312680825886674}",20,10,25.033262229450237,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.99, 'e': 0.038919554017627804}",25,15,17.810694845522395,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.99, 'e': 0.03853035847745152}",25,7,26.677041626264415,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.99, 'e': 0.03814505489267701}",25,14,18.71193815526579,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.99, 'e': 0.03776360434375024}",20,8,22.533611681888537,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.99, 'e': 0.03738596830031274}",20,13,9.748889572169627,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.99, 'e': 0.03701210861730961}",25,12,22.456334136648724,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.99, 'e': 0.03664198753113651}",20,12,17.079420552823876,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.99, 'e': 0.036275567655825146}",20,7,25.99436608959362,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.99, 'e': 0.03591281197926689}",20,12,17.28114127365064,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.99, 'e': 0.035553683859474224}",25,9,28.7964376522352,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.99, 'e': 0.035198147020879485}",20,9,20.665962826697644,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.99, 'e': 0.03484616555067069}",20,6,23.78367303596771,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.99, 'e': 0.03449770389516398}",30,16,30.684099277724695,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.99, 'e': 0.03415272685621234}",20,15,9.92546506049687,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.99, 'e': 0.03381119958765022}",20,16,9.76317168310524,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.99, 'e': 0.03347308759177372}",20,11,20.42542430757602,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.99, 'e': 0.03313835671585598}",30,10,38.29340478399956,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.99, 'e': 0.03280697314869742}",30,12,20.022136932318766,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
341,False,"{'a': 0.99, 'e': 0.03247890341721044}",25,13,11.360430339389069,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
342,False,"{'a': 0.99, 'e': 0.03215411438303834}",25,10,27.811862410330903,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.99, 'e': 0.031832573239207955}",25,17,16.343833142673915,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.99, 'e': 0.031514247506815876}",25,9,30.02497077730992,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.99, 'e': 0.031199105031747717}",20,13,15.357663688170438,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.99, 'e': 0.03088711398143024}",25,13,13.923732358890671,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.99, 'e': 0.030578242841615935}",25,19,12.533981829026539,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.99, 'e': 0.030272460413199778}",25,9,20.416025601493427,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.99, 'e': 0.02996973580906778}",25,7,30.443072215158463,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.99, 'e': 0.029670038450977102}",25,2,36.37905002909178,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.99, 'e': 0.02937333806646733}",20,6,28.525841835713543,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.99, 'e': 0.029079604685802656}",25,18,14.747307732651139,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.99, 'e': 0.02878880863894463}",25,17,16.069352757243106,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.99, 'e': 0.02850092055255518}",20,10,20.201645868431335,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.99, 'e': 0.02821591134702963}",20,13,11.971721127412506,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.99, 'e': 0.027933752233559334}",30,22,14.919429903707517,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.99, 'e': 0.027654414711223742}",20,14,12.686458732715288,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.99, 'e': 0.027377870564111503}",20,13,14.730685947338372,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.99, 'e': 0.02710409185847039}",20,8,23.025224707651756,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.99, 'e': 0.026833050939885684}",20,3,29.578468167404306,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.99, 'e': 0.026564720430486827}",25,10,17.419849068023687,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
362,False,"{'a': 0.99, 'e': 0.026299073226181958}",30,21,18.543858570574603,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.99, 'e': 0.026036082493920136}",30,16,23.319058955294157,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.99, 'e': 0.025775721668980935}",25,11,26.76957539696639,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.99, 'e': 0.025517964452291125}",20,16,7.9060488301004455,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.99, 'e': 0.025262784807768213}",30,17,25.977281245634543,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.99, 'e': 0.025010156959690534}",30,24,12.9880503700683,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
